country_name,indicator_name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Algeria,"Consumer Prices, Food Indices (2015 = 100)",50.77935933333333,53.07958933333333,52.93159158333333,54.838128250000004,57.28813725,56.6701565,59.059244,62.81402516666666,67.528211,73.08521725,76.18169566666667,79.39738725,89.10143941666666,91.93363233333334,95.51748308333333,100.01121158333335,103.40265541666668,108.58624341666666,112.25336783333334,111.62793608333334,111.85715891666666,123.18636891666667,139.67769133333334,158.193887,163.357314,162.22297016666667
Algeria,"Consumer Prices, General Indices (2015 = 100)",55.42481900000001,57.76706541666667,58.58637683333333,60.098088249999996,62.241075333333335,64.57080808333333,66.06336166666667,68.49382975,71.82166475000001,75.94211708333334,78.91226033333334,82.48241791666668,89.81630141666666,92.73913875,95.44427158333333,100.01075216666668,106.40913483333333,112.358593,117.156294,119.44291325,122.32761599999999,131.16708675,143.32039333333333,156.68096958333334,163.02046099999998,165.694571
Algeria,Food price inflation,,4.573801333333333,-0.22533250000000002,3.648721166666667,4.5279247499999995,-1.0618760833333332,4.305825166666667,6.349367000000001,7.588900249999999,8.216477,4.33753,4.2226169166666665,12.22007025,3.2726275,3.9071355833333334,4.765019916666667,3.408617583333333,5.040495833333334,3.3994423333333335,-0.5175880833333334,0.20715666666666668,10.11079075,13.429585833333332,13.290832666666667,3.299554166666667,1.4296145000000002
Americas,"Consumer Prices, Food Indices (2015 = 100), median",54.152922749999995,56.75650375,57.492354166666665,58.452600499999996,60.90677291666666,62.673021,66.04729066666667,71.05161691666667,77.7841925,80.93335566666667,83.21108416666667,87.6806125,92.00317508333335,94.25580425,97.28257533333334,99.94405908333333,101.53942916666666,102.54929958333332,105.2725635,107.35432675,109.57009158333334,112.9280235,122.74184916666667,131.618695,136.9704363333333,138.24122316666669
Americas,"Consumer Prices, Food Indices (2015 = 100), weighted average",62.422476499999995,64.68537433333333,66.10472033333333,68.284092,70.99665691666667,72.67665175,74.17541266666667,77.58265891666666,83.02375583333334,84.32150758333334,85.27492441666666,89.62675341666666,92.588869,94.41537883333332,97.519207,100.00632316666668,100.84484158333333,101.73698875000001,103.70122408333333,108.07034258333333,115.67216716666667,125.77982191666666,150.58923791666666,197.42476366666665,347.25571225,411.26712433333336
Americas,"Consumer Prices, General Indices (2015 = 100), median",65.76365958333334,68.1212045,69.26090041666667,71.09756691666666,73.38850891666667,76.38674591666667,78.20801025,80.51863200000001,85.36192025000001,87.18266691666668,89.84546449999999,92.52388141666667,95.66899491666668,97.14241708333333,99.09993166666668,99.98568066666667,101.22976108333334,102.694825,104.65630608333333,106.77957400000001,107.84844333333332,111.40356341666666,116.85662133333334,121.1656905,123.4851015,126.69183399999999
Americas,"Consumer Prices, General Indices (2015 = 100), weighted average",66.85391825,69.00724533333333,70.64180283333333,72.90662216666666,75.14972291666668,77.89434541666667,80.526255,83.00705525,86.49560291666667,86.904338,88.78041400000001,91.91454483333332,94.26393116666667,96.22949033333333,98.61515491666667,100.0065145,102.36308924999999,105.38839616666667,109.31647566666668,114.06160733333333,118.78056566666667,129.11755491666665,149.38500316666668,189.846628,328.38246166666664,396.1045413333333
Americas,"Food price inflation, median",,3.7397413333333334,2.8321122499999998,3.206140916666667,4.019141083333333,3.9783004166666665,4.391663083333333,6.039802416666667,12.006601333333334,4.29445,2.78523025,5.195341666666667,4.264546666666667,3.0723483333333337,2.976505583333333,2.957137916666667,1.52686325,1.4212823333333333,2.2227489166666667,2.056596416666667,2.6868164166666664,2.9598678333333335,10.1644905,8.220207083333333,3.5920703333333335,2.8983928333333338
Americas,"Food price inflation, weighted average",,3.8979588333333335,3.2342091666666666,4.4186465833333335,4.204133666666666,2.6444250833333336,2.234741666666667,4.828441083333334,7.298645416666666,1.8781056666666667,1.4349550000000002,5.21939275,3.5111926666666666,2.1759214166666667,3.4133511666666667,2.6397593333333336,0.8432703333333333,0.8075066666666667,1.6293911666666665,3.11502825,5.181165166666667,5.550050583333333,13.2491045,9.032875500000001,8.055859833333335,3.959309166666667
Andorra,"Consumer Prices, Food Indices (2015 = 100)",71.21925583333334,74.42404275,77.88195391666666,80.77059216666667,82.57425233333333,84.2017195,86.1027495,87.74412675,90.82750499999999,92.55697825,92.31123533333334,92.72389783333334,94.47655491666667,96.60478116666667,98.36207474999999,100.00345191666668,100.82877716666667,103.74059866666666,105.87346158333332,107.06044608333333,109.59206166666667,111.28907883333333,121.31353458333332,136.09520208333333,139.832349,142.03012533333333
Andorra,"Consumer Prices, General Indices (2015 = 100)",73.0871905,75.52139916666667,77.95218983333334,80.38008616666667,82.750804,85.41621216666665,88.48626949999999,91.25283991666667,94.53841716666666,95.747967,96.07344591666667,98.17146516666666,100.133135,101.03919791666668,101.15355533333333,100.00118425,99.58773808333335,102.16517883333334,103.1680055,103.71340266666668,103.81016675000001,105.56951183333332,112.11427625,118.39513883333332,122.05457683333333,124.20977466666666
Andorra,Food price inflation,,4.50064275,4.644702666666666,3.7169285,2.235405083333333,1.9703775,2.2573301666666667,1.9078789166666665,3.5094914166666666,1.9284736666666664,-0.26500308333333333,0.446974,1.8889097499999998,2.2552791666666665,1.819148,1.6683823333333334,0.8291578333333334,2.886725916666667,2.0637974166666666,1.1205341666666666,2.3670395,1.54933,8.98075925,12.2739685,2.7781079166666665,1.9044001666666668
Angola,"Consumer Prices, Food Indices (2015 = 100)",1.6910441666666667,3.5672324166666667,7.109792,14.849055333333332,22.18978875,27.35300475,32.04233008333333,36.58810825,43.38236033333334,51.246669833333335,60.169512,69.13938075,77.94796125,86.0011645,92.03579866666666,100.07087491666668,133.57545083333332,170.81659741666667,197.91995491666668,230.68048116666668,293.72775483333334,388.21531424999995,481.86460766666664,546.027753,720.91352375,843.8172161666666
Angola,"Consumer Prices, General Indices (2015 = 100)",1.822671,4.603356833333334,9.616112166666667,19.061455833333333,27.361215416666667,33.64157566666667,38.11765808333333,42.78764216666667,48.12575525,54.733557999999995,62.65331558333333,71.100529,78.40817366666667,85.29069750000001,91.50019075,100.06092316666667,130.77403816666666,169.80286974999999,203.13336958333332,237.83048741666667,290.79899758333335,365.69222908333336,443.7868656666667,504.33759725,646.7650305,749.6154198333334
Angola,Food price inflation,,119.81110808333334,97.33884816666666,112.43668724999999,51.53363866666667,23.399672416666665,17.286256583333333,14.186883666666667,18.515094,18.159508166666665,17.42666925,14.947694166666667,12.770906333333334,10.350244166666668,7.034177833333334,8.692675166666666,33.102946333333335,28.911962000000003,15.918599833333333,16.5139035,27.150493666666666,32.09782725,24.740171416666666,13.224761583333333,31.975465333333332,24.729114499999998
Anguilla,"Consumer Prices, Food Indices (2015 = 100)",58.83360475,61.19484908333333,61.66642791666666,60.09617133333333,62.433997166666664,64.44372475,68.3889315,73.25020433333333,83.31288916666666,87.98201891666666,89.46759858333333,94.13167858333334,97.02928533333333,98.49881716666665,100.40479958333333,100.00049416666667,99.51368083333334,100.71094283333333,101.47889616666667,104.09884091666667,104.56925858333334,107.31436858333332,118.33381408333332,129.59084850000002,133.05030608333334,134.020079
Anguilla,"Consumer Prices, General Indices (2015 = 100)",65.24808783333334,67.84692866666667,68.45092383333333,70.17979033333334,73.33829658333333,76.82539816666666,82.85537425,86.99412566666666,93.33939816666667,93.15819966666668,94.75606933333334,99.19254083333334,100.97638183333333,101.03205341666667,100.91757383333334,100.000954,99.19563758333334,100.51021108333333,101.03911025000001,101.76911291666666,101.43116341666666,102.98918191666667,108.00902833333333,112.66191316666668,112.106766,112.516069
Anguilla,Food price inflation,,4.023405833333333,0.7749984166666667,-2.5393590833333333,3.8948060000000004,3.2204903333333337,6.107836,7.12909775,13.684863166666666,5.80768325,1.6880063333333333,5.20738575,3.1180381666666666,1.5157195833333335,1.943039,-0.3993669166666667,-0.48546975000000003,1.2032780833333334,0.7608625,2.5978890833333335,0.45190850000000005,2.637159666666667,10.201670833333333,9.748059166666666,2.6900336666666664,0.500804
Antigua and Barbuda,"Consumer Prices, Food Indices (2015 = 100)",63.07355741666667,64.17263625,65.09368074999999,63.41110508333333,66.04758183333333,67.50970016666666,68.62576466666667,71.36081075,75.49438233333333,80.8812735,86.48968216666667,90.48599783333333,94.24913758333334,96.63866,97.58832141666666,100.002751,99.85330666666668,101.72242283333333,105.05726533333335,106.69585333333333,108.97657425,110.27619791666666,121.93937516666666,130.48943875,137.44774933333335,137.944897
Antigua and Barbuda,"Consumer Prices, General Indices (2015 = 100)",73.49858125,74.52961691666667,76.32403508333333,77.84557808333334,79.42590391666666,81.0928565,82.54262283333334,83.71146966666667,88.17647749999999,87.69136575,90.64658691666666,93.7800125,96.94685141666668,97.97400133333333,99.04137058333333,100.00107516666667,99.511632,101.93224041666667,103.16272375,104.63934958333334,105.29438116666667,107.46660025,115.55999408333334,121.41557925000001,128.94628466666666,131.31009433333335
Antigua and Barbuda,Food price inflation,,1.7419739166666668,1.4392376666666669,-2.5844055833333335,4.165822250000001,2.2180873333333335,1.6598991666666667,3.977006833333333,5.821146583333333,7.133500833333334,6.925747166666667,4.657432,4.166857916666666,2.548471333333333,0.98662525,2.474307083333333,-0.1440546666666667,1.8745537499999998,3.2831509166666666,1.5623275,2.1474623333333334,1.1904599999999999,10.55039275,7.1122665,5.337737916666666,1.6824823333333334
Argentina,"Consumer Prices, Food Indices (2015 = 100)",20.488001666666666,20.097246583333334,27.049698333333335,32.229673166666664,33.83508283333333,37.545573,42.09768591666667,46.817294833333335,49.97789366666667,51.40020625,58.80202258333333,63.90695283333333,70.44046483333334,75.78474083333333,89.16194466666667,100.05762941666667,113.06306375000001,133.1329,176.71237333333332,279.84680225,411.271411,616.2730097499999,1076.2010268333333,2627.9341774166664,8362.837097166666,10724.110604333333
Argentina,"Consumer Prices, General Indices (2015 = 100)",22.10095533333333,21.865468583333335,27.521747583333333,31.221535583333335,32.600274166666665,35.7437225,39.63851566666667,43.140011750000006,46.84331241666666,49.78070366666666,54.98841708333333,60.363747249999996,66.42615308333333,73.47997058333333,86.55855816666667,100.07631258333333,113.96937774999999,136.202785,182.88931858333333,280.82344716666665,398.81168475,591.8739430833333,1020.5727239166666,2382.9243895833333,7622.5921625,10140.182466833334
Argentina,Food price inflation,,-1.9063098333333333,34.75014125,21.9105,4.983547083333334,10.922421833333333,12.207777,11.227295416666665,6.7684897500000005,2.841298666666667,14.379745,8.730299583333332,10.21144,7.5961939166666665,17.616885166666666,12.260237166666668,12.997802916666666,17.671433166666667,32.16295383333333,58.68555408333333,47.60767833333333,49.63332675,73.04820066666666,137.15554816666668,242.91450358333336,45.269724
Armenia,"Consumer Prices, Food Indices (2015 = 100)",48.524533999999996,50.2873815,50.92968916666666,53.80215591666666,58.08583933333333,58.449696916666674,60.422712499999996,63.619124166666666,69.92689116666666,72.32072766666667,78.78238341666666,88.47480033333333,90.23439558333332,95.47690141666668,97.12398108333333,100.1166845,96.82292941666667,100.77459233333333,103.13055533333333,105.063042,105.34944025,117.16238208333334,132.3445285,131.68966133333333,129.08196141666667,137.58466433333334
Armenia,"Consumer Prices, General Indices (2015 = 100)",52.33154375,53.977844250000004,54.550036,57.125644916666666,61.10025841666667,61.49200566666667,63.268105416666664,66.05989316666667,71.97222266666667,74.42363925,80.16484091666666,86.29745741666666,88.50496375,93.62910725,96.42048,100.01859466666667,98.614726,99.57084833333333,102.08026641666667,103.55374066666667,104.80822766666667,112.33852725000001,122.0455995,124.46261341666667,124.79805516666666,129.16768016666666
Armenia,Food price inflation,,3.6349286666666667,1.2587305,5.694375833333333,8.007157583333333,0.6158445,3.5218738333333337,5.268252583333333,9.994089416666666,3.4249381666666667,8.954842583333333,12.335509583333334,1.99543275,5.926426,1.7078064166666664,3.080137333333333,-3.227312833333333,4.07512125,2.3624484166666666,1.8501130833333335,0.3391213333333334,11.341105999999998,12.974977666666668,-0.4450310000000001,-1.8463269166666665,5.184927833333333
Aruba,"Consumer Prices, Food Indices (2015 = 100)",52.90914275,55.07963375,56.953489166666664,58.452600499999996,60.400414833333336,62.665080499999995,65.90897483333333,75.19340025000001,83.76030416666667,87.04525541666668,85.16249133333334,89.53191425,93.43316008333333,94.76602383333334,97.62839550000001,100.00140291666666,99.45462691666667,96.43686458333333,103.31969391666667,114.23389441666666,113.63691425,113.391099,124.888233,133.12655800000002,136.53987933333335,136.72950849999998
Aruba,"Consumer Prices, General Indices (2015 = 100)",69.6628995,71.6714075,74.04749149999999,76.75493825,78.69616991666668,81.370098,84.30595108333334,88.85220675,96.80979875000001,94.74249466666667,96.71137691666667,100.88572758333333,101.51875725000001,99.11066608333334,99.52835900000001,100.00088333333333,99.06967916666667,98.05096375,101.60633216666668,105.93218325,104.65510241666668,104.99631825,110.79094149999999,114.53044808333334,116.4888535,116.68227616666667
Aruba,Food price inflation,,4.102221166666666,3.40831425,2.6317625000000002,3.332924166666667,3.7463309166666665,5.153948833333334,14.107848500000001,11.372497916666667,4.072578916666667,-2.157152416666667,5.127599833333334,4.395784166666666,1.4275959166666665,3.0190137500000005,2.4520478333333333,-0.54498125,-3.0295598333333333,7.129485833333334,10.606805666666666,-0.47861266666666663,-0.1978464166666666,10.103431166666667,6.739166916666666,2.564054,0.6726451666666667
Asia,"Consumer Prices, Food Indices (2015 = 100), median",38.57197491666667,39.55512266666667,41.19883983333333,43.09325091666667,46.17934233333333,49.38829858333333,52.773917583333336,61.068871,70.708457,72.76208358333334,77.1105555,85.50044824999999,89.48989441666667,93.34458666666667,97.30876691666667,100.00698558333333,102.36925941666668,104.45930533333332,107.75148025,111.860022,119.36852341666668,122.92313916666667,130.27608333333333,136.68373725,140.3377845,145.16246033333334
Asia,"Consumer Prices, Food Indices (2015 = 100), weighted average",52.029605333333336,52.80219225,53.61111066666666,55.05376458333333,57.930378,59.34509491666666,61.27768508333333,65.42154666666666,72.24029616666667,74.36660308333333,78.56770741666666,84.27557825,88.13417141666667,92.62705375,96.595152,100.01032641666667,103.78501575,105.36227033333334,109.03117108333333,116.36916083333334,127.16738191666667,138.52798033333332,173.20920216666664,250.82626433333334,305.64391441666663,342.48466016666663
Asia,"Consumer Prices, General Indices (2015 = 100), median",47.067288,49.395963583333334,51.30694041666666,53.333096250000004,55.72806883333333,58.790628,62.46133366666667,67.52652633333334,76.67766816666666,77.67087775,81.08244125,86.84204108333334,90.93086749999999,94.57736983333332,97.81143491666667,100.02038558333334,102.19113508333334,104.465536,107.42907000000001,109.69559833333334,113.20325075,117.14844708333334,122.83619633333335,126.77869600000001,129.19917625000002,130.08881033333333
Asia,"Consumer Prices, General Indices (2015 = 100), weighted average",63.78064658333333,64.806934,65.61987925,66.83896916666667,68.74661266666668,70.39964383333334,72.42404008333334,75.28742958333333,79.88392733333333,81.04849491666667,83.89900841666666,87.89464008333333,90.95821958333333,94.35203175,97.65807833333334,100.00781108333332,102.45113141666667,105.03530224999999,108.53319499999999,112.74275741666666,117.70979075000001,125.05832233333332,143.07457233333335,173.46016983333334,205.3217973333333,224.89586083333333
Asia,"Food price inflation, median",,2.5269767499999998,3.1404940833333335,3.71908475,5.178447916666667,5.8941791666666665,5.9743977500000005,8.402413583333333,13.808274666666668,3.92446225,5.939383333333333,7.868853083333334,4.5678487500000005,4.908910666666666,3.742294,2.9952093333333334,2.638664,2.5510213333333334,2.5863443333333334,2.9176638333333336,4.86807675,4.09414825,7.196427416666666,5.384412583333333,3.651810083333334,3.1554033333333336
Asia,"Food price inflation, weighted average",,3.8594193333333333,4.0538480833333335,3.952761666666667,6.327090083333334,3.5187504166666668,4.131606166666667,8.041959499999999,11.767298333333335,3.6002560833333335,6.303652333333333,7.861462833333333,5.173933,5.778831416666667,4.472174833333333,3.6111726666666666,3.78361,1.5032595833333333,3.3277100833333333,6.293034083333333,8.616900583333333,4.488158916666667,10.8213545,9.17444425,5.716573,4.6604345
Australia,"Consumer Prices, Food Indices (2015 = 100)",63.54398275,67.54750991666667,70.23788016666667,72.75209516666666,74.55368241666666,76.20313566666667,81.84010191666667,84.234211,87.85339950000001,91.40052441666667,92.77773808333335,97.25368125,95.84443983333334,96.5490605,98.92715566666668,99.96807266666667,100.66468641666667,101.55346933333334,102.39421025,104.748284,108.18331041666666,109.46443908333333,116.59071741666666,124.22144016666665,128.51322116666668,131.5078595
Australia,"Consumer Prices, General Indices (2015 = 100)",66.0717555,69.12884158333334,71.20301641666667,73.17657833333332,74.8869985,76.88377875,79.58484983333334,81.46553816666666,84.95603383333334,86.57358066666666,89.05020741666668,91.97572275,93.655185,95.90736741666666,98.37625466666667,99.86223058333333,101.15472016666666,103.08958475000001,105.07088599999999,106.758088,107.74873866666667,110.59685933333333,117.49271683333335,124.43501075,128.53692375,130.78136633333335
Australia,Food price inflation,,6.2970697499999995,3.999849916666667,3.581463333333333,2.47909025,2.2139752500000003,7.382878000000001,2.9750025833333336,4.299506083333333,4.0561230833333335,1.50760425,4.829001916666667,-1.4399505000000001,0.7399566666666666,2.4636779166666667,1.0568793333333333,0.6963151666666666,0.8911256666666666,0.8293404999999999,2.29851225,3.281084,1.184939,6.4988253333333335,6.585672416666667,3.45926,3.1142706666666666
Austria,"Consumer Prices, Food Indices (2015 = 100)",69.13305216666667,71.65064808333334,72.64731683333333,73.93203941666667,75.34926733333333,76.91986883333334,78.33624191666667,81.61760600000001,86.75756158333333,86.93700958333334,87.35359208333334,91.08323958333334,94.01811783333333,97.27343083333334,99.18146983333332,100.00049108333333,100.73382741666667,103.11717258333333,104.68384725,105.75051966666666,108.21623491666666,109.06385816666666,120.78630658333334,134.04169075000001,137.441201,141.35469533333332
Austria,"Consumer Prices, General Indices (2015 = 100)",74.62686066666667,76.60447283333333,77.99128833333333,79.04850175,80.67785458333334,82.53274950000001,83.72249916666667,85.53806791666666,88.28892966666666,88.73594441666667,90.34520116666666,93.31446766666666,95.63396291666668,97.54679141666666,99.11320925000001,100.00182208333332,100.89343008333333,102.99329375,105.051491,106.65971958333334,108.13366158333334,111.12535966666667,120.62309966666668,130.04875041666665,133.86947283333333,137.69019583333332
Austria,Food price inflation,,3.6460681666666663,1.3974431666666665,1.7753321666666666,1.9201003333333333,2.0834023333333334,1.8480873333333332,4.1820916666666665,6.329387583333333,0.21086241666666664,0.49305416666666657,4.270174083333333,3.2225925833333338,3.4666965,1.96449125,0.8260689999999999,0.7340295,2.3663265,1.5220935833333333,1.0197373333333333,2.3315521666666665,0.7824256666666667,10.719277833333335,11.124581333333333,2.5506705000000003,3.2401711666666664
Azerbaijan,"Consumer Prices, Food Indices (2015 = 100)",36.218969083333334,36.87435441666667,38.07076008333333,39.066194583333335,42.14723733333333,46.552703666666666,52.31996,61.14286991666666,79.02173008333334,77.68420375000001,83.49488941666667,92.34964291666667,92.96761299999999,94.84973333333333,95.49226875,100.03390675000001,113.75249741666666,133.3586585,136.00542725,140.4863955,146.92442758333334,158.91052783333333,190.86364916666665,209.57743108333332,211.81824216666666,225.338791
Azerbaijan,"Consumer Prices, General Indices (2015 = 100)",41.538632416666665,42.18131641666667,43.35023025,44.31861583333333,47.29192091666667,51.83692858333333,56.15438741666667,65.53203241666667,79.19486308333333,80.34877041666667,84.95024208333334,91.62591524999999,92.60284283333334,94.83986583333335,96.14243641666667,100.01475166666667,112.45996208333334,127.00769100000001,129.88892,133.2797635,136.95803116666667,146.06614966666666,166.29961133333333,180.909748,184.91178275000001,193.81397700000002
Azerbaijan,Food price inflation,,1.810524,3.2470650833333337,2.61411275,7.861812416666667,10.523742666666665,12.486970916666666,16.84427691666667,29.3603475,-1.3740007500000002,7.5115973333333335,10.661998083333334,0.673998,2.0524088333333332,0.6786005833333334,4.767880833333333,13.754137333333333,17.3316055,2.02113175,3.3185668333333336,4.5803459166666665,8.171199583333333,20.087743916666668,10.075817583333334,1.1091725833333335,6.849498166666667
Bahamas,"Consumer Prices, Food Indices (2015 = 100)",72.98389141666667,74.35729283333333,75.84462816666667,77.95537208333333,78.66010525,79.81240433333333,81.56734883333333,83.43818466666666,86.88150675000001,88.53171008333334,89.62706575,92.2641885,93.93995716666666,92.43599341666668,94.57986108333334,100.00253883333333,99.06875508333333,98.92864833333333,101.31594158333333,101.45917916666667,103.10680291666667,105.25614941666667,119.48989616666667,125.05894225000002,128.78390241666668,126.9864664
Bahamas,"Consumer Prices, General Indices (2015 = 100)",72.99918891666665,74.49201475,76.111157,78.41355416666667,79.1835075,80.443797,82.36626433333333,84.41930741666667,88.209363,90.02888791666668,91.238901,94.15743383333334,96.01550625,96.70913641666668,98.17307716666666,100.00055241666666,99.65417366666667,101.16713025,103.45943916666666,106.03685725000001,106.07770375,109.1591685,115.2779835,118.79732324999999,119.28339725000001,119.71048880000001
Bahamas,Food price inflation,,1.8811271666666667,2.001358833333333,2.78527425,0.9042224999999999,1.4644536666666665,2.1973980833333333,2.2957158333333334,4.121192416666667,1.9191960833333335,1.2375965833333333,2.9415025833333335,1.8193486666666665,-1.5977552499999998,2.3260366666666665,5.746437333333333,-0.9321342500000002,-0.12108183333333333,2.4164090833333334,0.16643758333333328,1.63448725,2.0912775833333335,13.491257083333332,4.783769166666667,2.9828233333333336,-0.4706854
Bahrain,"Consumer Prices, Food Indices (2015 = 100)",69.39732866666667,68.47956141666667,67.677574,66.8162845,67.15797641666667,68.94268100000001,70.64549216666667,73.03569725,78.9088545,85.00749925000001,87.41218300000001,89.38025941666666,92.7876845,94.96628391666667,97.67896666666667,100.0511305,101.33765925,102.36075583333333,104.52397641666666,107.01002175,110.80523775,110.71765825,122.20805291666666,129.59973966666666,133.26930941666666,129.02534066666666
Bahrain,"Consumer Prices, General Indices (2015 = 100)",75.63264708333334,75.33944083333334,74.35619733333333,74.8274265,77.27291766666666,79.28672375000001,80.68932333333333,83.44670291666667,86.48300858333333,88.90065208333334,90.47600575,90.11406483333333,92.59886733333333,95.65464033333335,98.18714791666667,100.00226266666665,102.78911899999999,104.21451474999999,106.390169,107.46026275000001,104.9696495,104.33319808333333,108.11604975,108.19672658333333,109.19174208333334,108.81078666666667
Bahrain,Food price inflation,,-1.3226024166666666,-1.17069875,-1.2730615,0.5161255,2.6560971666666666,2.472231583333333,3.37927975,8.018279166666668,7.809985666666667,2.8403445,2.26059375,3.8184235,2.39570375,2.86604425,2.42992575,1.4058084166666667,1.0543701666666667,2.1246001666666667,2.3773858333333333,3.5441039166666664,-0.05350316666666658,10.38098,6.040418916666667,2.9681985833333333,-3.493040333333333
