country_name,indicator_name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,country_code
Burkina Faso,Max Food Inflation Shock,16.417909886233396,9.210524597429126,4.311542835428139,3.4108516795668287,25.354329476009994,11.11111218695331,7.628293964648791,32.53793086321368,13.840431156864286,4.917487859277858,9.664315570553539,9.790139597510983,3.9729748988980296,-1.2507395019063283,5.895305607429813,4.230069625136679,6.176032031093492,5.591548474545571,-3.0604510030020182,8.692614655220442,14.27628510810961,37.68370497646829,10.82802601558759,10.76329349660654,BFA
Burundi,Max Food Inflation Shock,9.979198220738827,2.736702906125088,18.25504710224537,17.156523108720734,40.56735199353574,11.542048765932677,17.77736795110807,42.73090174486709,36.64032237893329,8.921720488215401,19.851333304036057,21.740275499657933,13.633963750733646,7.6565402977258445,11.724510770656149,13.764344552978457,34.26610196395483,3.4283360249375283,8.832188659476703,15.02782948724044,14.198605880522553,39.82102919757138,48.87525548303275,36.71808071212328,BDI
Cabo Verde,Max Food Inflation Shock,0.6568154740350218,0.7612821699441108,0.7019287393104978,-0.17988004678765046,5.6066694265802575,9.403669050128416,8.0841632006188,13.803376945859846,7.662835349085406,4.5330907679195676,6.654835814213067,5.620315667647824,4.845739963577667,0.18906324512120154,3.1688699481151827,0.5099545048711018,1.367244079045049,1.351580391846996,4.263312169374323,4.368398851047495,6.866494512259935,17.9243487783457,16.551970719492658,2.7309111246669904,CPV
Cambodia,Max Food Inflation Shock,-0.6541904755664518,7.159113455945332,4.4034619171268385,15.905924420406325,13.874236787231652,13.672950036830755,23.94510305665689,52.3637663995872,8.869583864281672,8.586348531787479,8.895320735935863,7.728730162596631,6.107030333228969,6.232277555730814,5.515506417983929,6.3605345619482945,6.525797799039945,3.2401971315308975,3.362217604078266,5.919606533481869,3.7807714617022814,6.500083861040884,4.506889489992161,1.608417351755298,KHM
Cameroon,Max Food Inflation Shock,6.743377766280001,5.428448500932337,1.6735699435544538,1.6928189295745577,3.931597566140921,8.871359592618555,3.964866555567026,7.03785414494833,5.737426650040267,3.370702749685295,3.908824317448767,5.311358902652863,4.970934158416984,1.7313840957475124,3.10577014089628,2.4611063565829427,1.3472969029824977,2.1855436455539,3.849597051622733,4.137930903989151,7.607113714034908,16.42009503080859,13.941952895352717,7.250614022358803,CMR
Canada,Max Food Inflation Shock,6.129031929948026,4.931794473594975,1.9447286550168696,3.8152608392296283,4.424778969918153,3.3143931898591994,4.748603326250844,9.016394117175363,9.498207595096586,2.1720959738007917,5.718954114545283,4.903537755718745,1.7584106648176778,4.242423496941039,5.354449853517407,4.581244569010634,1.5086205541261277,2.476999739206809,4.187019428015826,3.969883905260363,5.7256994659388605,11.414076984545819,11.393189269139125,3.3907723783804578,CAN
Cayman Islands,Max Food Inflation Shock,4.825736165819694,3.598973086805346,4.806866595386516,5.973813959104657,4.3273006826990645,4.452830784846351,7.212622362468224,8.86362982693809,8.63476925840656,3.5280024454534153,5.642730382475891,5.519355701944706,3.6591547495976373,2.880437608858477,2.8568777512159027,0.6523836025397856,1.8498067274262953,4.7413791597599175,3.5063111144663983,6.067960719392551,4.770642173433548,14.059120934603019,13.481800846754833,3.498727633225429,
Chad,Max Food Inflation Shock,23.70468791110816,17.04173809830487,15.600860004180127,5.666313948785073,16.810440410187976,18.13411611820048,4.106006503152559,18.20513027576276,22.95268026823205,1.121100353757365,14.013841657954785,21.922730371894005,2.9895366536948575,8.27338147777641,2.2098231356340037,1.125279472108276,2.1556900344082752,2.6497078752756087,-0.08302940429832928,17.191818706058303,2.95670612911505,21.55625723239314,18.78669264573287,16.638513665053488,TCD
Chile,Max Food Inflation Shock,2.0490528107873107,4.255323923838028,5.615806312711591,-0.04283352801688345,6.334401119007826,5.240433130527111,16.677879102529868,20.83770209030762,16.842118240235514,5.587543057852806,8.563536392671045,9.77575835795923,6.325219504646573,10.137855411305786,9.476003967339386,4.883133625494684,4.179200459942933,3.8529998732314885,3.7411931020151057,8.27827406573105,7.820488051898433,24.71569398064195,23.94132744402915,6.059054482897364,CHL
"China, Hong Kong SAR",Max Food Inflation Shock,0.35971351114012506,-1.0810814385251333,-0.7476625998538045,1.8867918683276974,3.787607988220576,4.27928010205092,11.79039223242544,19.75560157155749,11.2570358449128,6.065858033175986,11.84433186007876,10.987261943330484,6.637807477278201,4.728789417415036,4.116865549413062,9.335038331292079,3.2418949296575406,5.210918428638478,14.150943682508487,15.650172618393675,2.4777007435428544,7.543520306560336,6.110572219593324,0.7554295178060499,HKG
